region,population,area,pop_density,date,weekday,new_cases,retail+rec,grocery+pharm,parks,transit,workplaces,residential
Hamilton,574263,1138,504.62478031634447,2020-08-18,Tuesday,1.0,-14.0,2.0,,-41.0,-39.0,9.0
Hamilton,574263,1138,504.62478031634447,2020-08-19,Wednesday,2.0,-14.0,0.0,,-41.0,-38.0,9.0
Hamilton,574263,1138,504.62478031634447,2020-08-20,Thursday,1.0,-12.0,4.0,,-38.0,-39.0,9.0
Hamilton,574263,1138,504.62478031634447,2020-08-21,Friday,2.0,-17.0,-2.0,,-39.0,-39.0,9.0
Hamilton,574263,1138,504.62478031634447,2020-08-22,Saturday,2.0,-17.0,-1.0,,-34.0,-6.0,1.0
Hamilton,574263,1138,504.62478031634447,2020-08-23,Sunday,1.0,-17.0,-7.0,,-34.0,-9.0,0.0
Hamilton,574263,1138,504.62478031634447,2020-08-24,Monday,2.0,-14.0,-1.0,,-41.0,-41.0,10.0
Hamilton,574263,1138,504.62478031634447,2020-08-25,Tuesday,5.0,-13.0,1.0,,-40.0,-39.0,9.0
Hamilton,574263,1138,504.62478031634447,2020-08-26,Wednesday,3.0,-15.0,-1.0,,-41.0,-38.0,10.0
Hamilton,574263,1138,504.62478031634447,2020-08-27,Thursday,1.0,-15.0,2.0,,-40.0,-38.0,10.0
Hamilton,574263,1138,504.62478031634447,2020-08-28,Friday,2.0,-17.0,1.0,,-39.0,-38.0,10.0
Hamilton,574263,1138,504.62478031634447,2020-08-29,Saturday,3.0,-15.0,5.0,,-35.0,-6.0,2.0
Hamilton,574263,1138,504.62478031634447,2020-08-30,Sunday,8.0,-13.0,-2.0,,-29.0,-8.0,0.0
Hamilton,574263,1138,504.62478031634447,2020-08-31,Monday,4.0,-9.0,4.0,,-34.0,-39.0,9.0
Hamilton,574263,1138,504.62478031634447,2020-09-01,Tuesday,6.0,-10.0,3.0,,-37.0,-39.0,9.0
Hamilton,574263,1138,504.62478031634447,2020-09-02,Wednesday,2.0,-13.0,1.0,,-40.0,-38.0,10.0
Hamilton,574263,1138,504.62478031634447,2020-09-03,Thursday,7.0,-10.0,3.0,,-38.0,-39.0,9.0
Hamilton,574263,1138,504.62478031634447,2020-09-04,Friday,1.0,-11.0,6.0,,-35.0,-40.0,9.0
Hamilton,574263,1138,504.62478031634447,2020-09-05,Saturday,2.0,-15.0,3.0,,-37.0,-9.0,2.0
Hamilton,574263,1138,504.62478031634447,2020-09-06,Sunday,1.0,-3.0,7.0,,-31.0,-9.0,-1.0
Hamilton,574263,1138,504.62478031634447,2020-09-07,Monday,6.0,-55.0,-60.0,,-61.0,-79.0,20.0
Hamilton,574263,1138,504.62478031634447,2020-09-08,Tuesday,6.0,-7.0,16.0,,-40.0,-41.0,10.0
Hamilton,574263,1138,504.62478031634447,2020-09-09,Wednesday,3.0,-13.0,4.0,,-39.0,-36.0,10.0
Hamilton,574263,1138,504.62478031634447,2020-09-10,Thursday,1.0,-12.0,3.0,,-37.0,-37.0,10.0
Hamilton,574263,1138,504.62478031634447,2020-09-11,Friday,4.0,-15.0,2.0,45.0,-36.0,-36.0,9.0
Hamilton,574263,1138,504.62478031634447,2020-09-12,Saturday,6.0,-11.0,8.0,108.0,-33.0,-4.0,2.0
Hamilton,574263,1138,504.62478031634447,2020-09-13,Sunday,11.0,-16.0,-1.0,55.0,-33.0,-10.0,3.0
Hamilton,574263,1138,504.62478031634447,2020-09-14,Monday,10.0,-12.0,-1.0,62.0,-34.0,-34.0,9.0
Hamilton,574263,1138,504.62478031634447,2020-09-15,Tuesday,13.0,-11.0,2.0,56.0,-36.0,-34.0,9.0
Hamilton,574263,1138,504.62478031634447,2020-09-16,Wednesday,12.0,-13.0,-1.0,70.0,-36.0,-32.0,9.0
Hamilton,574263,1138,504.62478031634447,2020-09-17,Thursday,9.0,-15.0,-1.0,53.0,-38.0,-34.0,9.0
Hamilton,574263,1138,504.62478031634447,2020-09-18,Friday,9.0,-15.0,0.0,36.0,-39.0,-33.0,9.0
Hamilton,574263,1138,504.62478031634447,2020-09-19,Saturday,7.0,-12.0,6.0,85.0,-38.0,-5.0,3.0
Hamilton,574263,1138,504.62478031634447,2020-09-20,Sunday,10.0,-12.0,0.0,85.0,-38.0,-7.0,2.0
Hamilton,574263,1138,504.62478031634447,2020-09-21,Monday,13.0,-16.0,-3.0,53.0,-39.0,-35.0,9.0
Hamilton,574263,1138,504.62478031634447,2020-09-22,Tuesday,19.0,-16.0,0.0,52.0,-40.0,-35.0,9.0
Hamilton,574263,1138,504.62478031634447,2020-09-23,Wednesday,11.0,-17.0,1.0,48.0,-40.0,-32.0,10.0
Hamilton,574263,1138,504.62478031634447,2020-09-24,Thursday,7.0,-17.0,1.0,32.0,-41.0,-33.0,10.0
Hamilton,574263,1138,504.62478031634447,2020-09-25,Friday,16.0,-18.0,1.0,35.0,-42.0,-31.0,9.0
Hamilton,574263,1138,504.62478031634447,2020-09-26,Saturday,13.0,-14.0,7.0,95.0,-42.0,-2.0,2.0
Hamilton,574263,1138,504.62478031634447,2020-09-27,Sunday,9.0,-15.0,1.0,89.0,-38.0,-5.0,2.0
Hamilton,574263,1138,504.62478031634447,2020-09-28,Monday,12.0,-18.0,-1.0,34.0,-41.0,-33.0,10.0
Hamilton,574263,1138,504.62478031634447,2020-09-29,Tuesday,18.0,-15.0,3.0,24.0,-42.0,-33.0,10.0
Hamilton,574263,1138,504.62478031634447,2020-09-30,Wednesday,10.0,-16.0,2.0,-1.0,-42.0,-32.0,10.0
Hamilton,574263,1138,504.62478031634447,2020-10-01,Thursday,13.0,-17.0,5.0,3.0,-42.0,-31.0,10.0
Hamilton,574263,1138,504.62478031634447,2020-10-02,Friday,19.0,-20.0,0.0,-3.0,-42.0,-30.0,11.0
Hamilton,574263,1138,504.62478031634447,2020-10-03,Saturday,20.0,-13.0,8.0,70.0,-40.0,-3.0,4.0
Hamilton,574263,1138,504.62478031634447,2020-10-04,Sunday,30.0,-20.0,-2.0,-20.0,-44.0,-11.0,5.0
Hamilton,574263,1138,504.62478031634447,2020-10-05,Monday,34.0,-16.0,0.0,32.0,-41.0,-33.0,10.0
Hamilton,574263,1138,504.62478031634447,2020-10-06,Tuesday,31.0,-16.0,2.0,36.0,-42.0,-33.0,10.0
Hamilton,574263,1138,504.62478031634447,2020-10-07,Wednesday,24.0,-18.0,3.0,18.0,-45.0,-31.0,11.0
Hamilton,574263,1138,504.62478031634447,2020-10-08,Thursday,16.0,-16.0,8.0,21.0,-41.0,-31.0,10.0
Hamilton,574263,1138,504.62478031634447,2020-10-09,Friday,26.0,-17.0,12.0,36.0,-40.0,-32.0,10.0
Hamilton,574263,1138,504.62478031634447,2020-10-10,Saturday,24.0,-20.0,13.0,76.0,-41.0,-3.0,4.0
Hamilton,574263,1138,504.62478031634447,2020-10-11,Sunday,11.0,-22.0,4.0,46.0,-41.0,-9.0,3.0
Hamilton,574263,1138,504.62478031634447,2020-10-12,Monday,24.0,-63.0,-64.0,92.0,-66.0,-79.0,21.0
Hamilton,574263,1138,504.62478031634447,2020-10-13,Tuesday,19.0,-16.0,7.0,44.0,-39.0,-34.0,10.0
Hamilton,574263,1138,504.62478031634447,2020-10-14,Wednesday,19.0,-18.0,2.0,35.0,-40.0,-30.0,10.0
Hamilton,574263,1138,504.62478031634447,2020-10-15,Thursday,15.0,-23.0,-5.0,-30.0,-45.0,-32.0,13.0
Hamilton,574263,1138,504.62478031634447,2020-10-16,Friday,27.0,-18.0,3.0,19.0,-39.0,-30.0,11.0
Hamilton,574263,1138,504.62478031634447,2020-10-17,Saturday,9.0,-12.0,8.0,89.0,-37.0,-2.0,4.0
Hamilton,574263,1138,504.62478031634447,2020-10-18,Sunday,20.0,-18.0,-3.0,27.0,-39.0,-9.0,5.0
Hamilton,574263,1138,504.62478031634447,2020-10-19,Monday,18.0,-21.0,-6.0,-26.0,-47.0,-34.0,12.0
Hamilton,574263,1138,504.62478031634447,2020-10-20,Tuesday,21.0,-15.0,3.0,22.0,-39.0,-32.0,10.0
Hamilton,574263,1138,504.62478031634447,2020-10-21,Wednesday,23.0,-19.0,2.0,5.0,-40.0,-30.0,12.0
Hamilton,574263,1138,504.62478031634447,2020-10-22,Thursday,27.0,-18.0,1.0,-9.0,-39.0,-31.0,12.0
Hamilton,574263,1138,504.62478031634447,2020-10-23,Friday,24.0,-18.0,0.0,39.0,-38.0,-30.0,11.0
Hamilton,574263,1138,504.62478031634447,2020-10-24,Saturday,23.0,-14.0,10.0,40.0,-38.0,-4.0,5.0
Hamilton,574263,1138,504.62478031634447,2020-10-25,Sunday,17.0,-19.0,-1.0,15.0,-40.0,-8.0,5.0
Hamilton,574263,1138,504.62478031634447,2020-10-26,Monday,29.0,-20.0,-1.0,2.0,-42.0,-31.0,11.0
Hamilton,574263,1138,504.62478031634447,2020-10-27,Tuesday,37.0,-20.0,1.0,-11.0,-42.0,-31.0,11.0
Hamilton,574263,1138,504.62478031634447,2020-10-28,Wednesday,31.0,-16.0,4.0,18.0,-39.0,-28.0,10.0
Hamilton,574263,1138,504.62478031634447,2020-10-29,Thursday,28.0,-17.0,3.0,-11.0,-42.0,-30.0,11.0
Hamilton,574263,1138,504.62478031634447,2020-10-30,Friday,25.0,-17.0,7.0,-19.0,-41.0,-28.0,11.0
Hamilton,574263,1138,504.62478031634447,2020-10-31,Saturday,37.0,-15.0,14.0,29.0,-34.0,1.0,5.0
Hamilton,574263,1138,504.62478031634447,2020-11-01,Sunday,40.0,-23.0,-3.0,-28.0,-43.0,-11.0,6.0
Hamilton,574263,1138,504.62478031634447,2020-11-02,Monday,52.0,-20.0,-2.0,-17.0,-46.0,-31.0,11.0
Hamilton,574263,1138,504.62478031634447,2020-11-03,Tuesday,64.0,-20.0,0.0,-5.0,-43.0,-31.0,11.0
Hamilton,574263,1138,504.62478031634447,2020-11-04,Wednesday,46.0,-20.0,0.0,24.0,-41.0,-28.0,11.0
Hamilton,574263,1138,504.62478031634447,2020-11-05,Thursday,67.0,-20.0,-1.0,7.0,-42.0,-29.0,11.0
Hamilton,574263,1138,504.62478031634447,2020-11-06,Friday,36.0,-19.0,1.0,19.0,-44.0,-28.0,11.0
Hamilton,574263,1138,504.62478031634447,2020-11-07,Saturday,37.0,-12.0,5.0,87.0,-40.0,0.0,4.0
Hamilton,574263,1138,504.62478031634447,2020-11-08,Sunday,41.0,-13.0,0.0,103.0,-39.0,-6.0,3.0
Hamilton,574263,1138,504.62478031634447,2020-11-09,Monday,55.0,-18.0,-2.0,35.0,-44.0,-32.0,11.0
Hamilton,574263,1138,504.62478031634447,2020-11-10,Tuesday,40.0,-15.0,2.0,40.0,-41.0,-30.0,10.0
Hamilton,574263,1138,504.62478031634447,2020-11-11,Wednesday,40.0,-17.0,2.0,12.0,-45.0,-30.0,12.0
Hamilton,574263,1138,504.62478031634447,2020-11-12,Thursday,38.0,-18.0,0.0,-4.0,-44.0,-29.0,11.0
Hamilton,574263,1138,504.62478031634447,2020-11-13,Friday,41.0,-18.0,1.0,-15.0,-46.0,-29.0,13.0
Hamilton,574263,1138,504.62478031634447,2020-11-14,Saturday,39.0,-13.0,10.0,27.0,-44.0,-3.0,6.0
Hamilton,574263,1138,504.62478031634447,2020-11-15,Sunday,31.0,-25.0,-11.0,-43.0,-52.0,-13.0,7.0
Hamilton,574263,1138,504.62478031634447,2020-11-16,Monday,44.0,-24.0,-5.0,-20.0,-50.0,-32.0,12.0
Hamilton,574263,1138,504.62478031634447,2020-11-17,Tuesday,40.0,-24.0,-5.0,-24.0,-49.0,-32.0,12.0
Hamilton,574263,1138,504.62478031634447,2020-11-18,Wednesday,51.0,-23.0,-3.0,-18.0,-48.0,-29.0,13.0
Hamilton,574263,1138,504.62478031634447,2020-11-19,Thursday,52.0,-21.0,-2.0,-8.0,-44.0,-30.0,12.0
Hamilton,574263,1138,504.62478031634447,2020-11-20,Friday,50.0,-18.0,2.0,6.0,-45.0,-29.0,12.0
Hamilton,574263,1138,504.62478031634447,2020-11-21,Saturday,39.0,-18.0,8.0,0.0,-46.0,-4.0,7.0
Hamilton,574263,1138,504.62478031634447,2020-11-22,Sunday,50.0,-32.0,-13.0,-51.0,-53.0,-15.0,8.0
Hamilton,574263,1138,504.62478031634447,2020-11-23,Monday,71.0,-21.0,-4.0,-25.0,-48.0,-32.0,13.0
Hamilton,574263,1138,504.62478031634447,2020-11-24,Tuesday,93.0,-21.0,-2.0,-23.0,-47.0,-32.0,12.0
Hamilton,574263,1138,504.62478031634447,2020-11-25,Wednesday,76.0,-22.0,-3.0,-31.0,-47.0,-30.0,13.0
Hamilton,574263,1138,504.62478031634447,2020-11-26,Thursday,62.0,-17.0,3.0,-20.0,-44.0,-30.0,12.0
Hamilton,574263,1138,504.62478031634447,2020-11-27,Friday,75.0,-18.0,3.0,-20.0,-47.0,-34.0,14.0
Hamilton,574263,1138,504.62478031634447,2020-11-28,Saturday,63.0,-16.0,10.0,15.0,-41.0,-1.0,7.0
Hamilton,574263,1138,504.62478031634447,2020-11-29,Sunday,50.0,-17.0,1.0,27.0,-41.0,-11.0,6.0
Hamilton,574263,1138,504.62478031634447,2020-11-30,Monday,65.0,-22.0,-7.0,-42.0,-51.0,-32.0,13.0
Hamilton,574263,1138,504.62478031634447,2020-12-01,Tuesday,76.0,-26.0,-8.0,-28.0,-48.0,-34.0,14.0
Hamilton,574263,1138,504.62478031634447,2020-12-02,Wednesday,61.0,-20.0,2.0,-23.0,-45.0,-29.0,13.0
Hamilton,574263,1138,504.62478031634447,2020-12-03,Thursday,97.0,-19.0,2.0,-23.0,-45.0,-30.0,12.0
Hamilton,574263,1138,504.62478031634447,2020-12-04,Friday,75.0,-21.0,2.0,-31.0,-47.0,-30.0,14.0
Hamilton,574263,1138,504.62478031634447,2020-12-05,Saturday,61.0,-18.0,8.0,-10.0,-43.0,-4.0,7.0
Hamilton,574263,1138,504.62478031634447,2020-12-06,Sunday,71.0,-21.0,-2.0,-11.0,-46.0,-12.0,7.0
Hamilton,574263,1138,504.62478031634447,2020-12-07,Monday,90.0,-21.0,-2.0,-18.0,-49.0,-32.0,12.0
Hamilton,574263,1138,504.62478031634447,2020-12-08,Tuesday,112.0,-20.0,0.0,-18.0,-47.0,-30.0,12.0
Hamilton,574263,1138,504.62478031634447,2020-12-09,Wednesday,99.0,-23.0,-3.0,-28.0,-49.0,-29.0,13.0
Hamilton,574263,1138,504.62478031634447,2020-12-10,Thursday,89.0,-19.0,5.0,-13.0,-45.0,-30.0,12.0
Hamilton,574263,1138,504.62478031634447,2020-12-11,Friday,132.0,-20.0,5.0,-12.0,-46.0,-29.0,13.0
Hamilton,574263,1138,504.62478031634447,2020-12-12,Saturday,74.0,-23.0,5.0,-38.0,-49.0,-5.0,9.0
Hamilton,574263,1138,504.62478031634447,2020-12-13,Sunday,108.0,-21.0,0.0,-6.0,-48.0,-12.0,7.0
Hamilton,574263,1138,504.62478031634447,2020-12-14,Monday,105.0,-20.0,1.0,-24.0,-51.0,-32.0,13.0
Hamilton,574263,1138,504.62478031634447,2020-12-15,Tuesday,74.0,-18.0,4.0,-23.0,-49.0,-32.0,12.0
Hamilton,574263,1138,504.62478031634447,2020-12-16,Wednesday,80.0,-17.0,3.0,-32.0,-49.0,-29.0,13.0
Hamilton,574263,1138,504.62478031634447,2020-12-17,Thursday,69.0,-20.0,3.0,-34.0,-48.0,-32.0,13.0
Hamilton,574263,1138,504.62478031634447,2020-12-18,Friday,67.0,-18.0,9.0,-24.0,-48.0,-30.0,14.0
Hamilton,574263,1138,504.62478031634447,2020-12-19,Saturday,78.0,-14.0,20.0,-19.0,-41.0,-1.0,7.0
Hamilton,574263,1138,504.62478031634447,2020-12-20,Sunday,66.0,-13.0,9.0,-18.0,-41.0,-5.0,6.0
Hamilton,574263,1138,504.62478031634447,2020-12-21,Monday,84.0,-30.0,-3.0,-14.0,-55.0,-42.0,15.0
Hamilton,574263,1138,504.62478031634447,2020-12-22,Tuesday,55.0,-23.0,13.0,-14.0,-52.0,-43.0,14.0
Middlesex,506008,3317,152.54989448296652,2020-02-15,Saturday,0.0,0.0,-1.0,2.0,-5.0,-3.0,0.0
Middlesex,506008,3317,152.54989448296652,2020-02-16,Sunday,0.0,8.0,12.0,23.0,-3.0,-4.0,-2.0
Middlesex,506008,3317,152.54989448296652,2020-02-17,Monday,0.0,-37.0,-70.0,87.0,-49.0,-74.0,16.0
Middlesex,506008,3317,152.54989448296652,2020-02-18,Tuesday,0.0,0.0,19.0,-7.0,-11.0,-6.0,1.0
Middlesex,506008,3317,152.54989448296652,2020-02-19,Wednesday,0.0,-3.0,2.0,-4.0,-12.0,-6.0,1.0
Middlesex,506008,3317,152.54989448296652,2020-02-20,Thursday,0.0,-1.0,1.0,-12.0,-17.0,-6.0,1.0
Middlesex,506008,3317,152.54989448296652,2020-02-21,Friday,0.0,-3.0,-3.0,-4.0,-15.0,-11.0,2.0
Middlesex,506008,3317,152.54989448296652,2020-02-22,Saturday,1.0,8.0,4.0,53.0,-1.0,5.0,-1.0
Middlesex,506008,3317,152.54989448296652,2020-02-23,Sunday,0.0,7.0,4.0,60.0,5.0,5.0,-2.0
Middlesex,506008,3317,152.54989448296652,2020-02-24,Monday,0.0,0.0,-1.0,9.0,-4.0,3.0,0.0
Middlesex,506008,3317,152.54989448296652,2020-02-25,Tuesday,0.0,-4.0,4.0,-3.0,-3.0,4.0,0.0
Middlesex,506008,3317,152.54989448296652,2020-02-26,Wednesday,0.0,-8.0,-4.0,-17.0,-6.0,2.0,1.0
Middlesex,506008,3317,152.54989448296652,2020-02-27,Thursday,0.0,-12.0,-10.0,-28.0,-9.0,-1.0,2.0
Middlesex,506008,3317,152.54989448296652,2020-02-28,Friday,0.0,-6.0,-1.0,-20.0,-4.0,6.0,1.0
Middlesex,506008,3317,152.54989448296652,2020-02-29,Saturday,0.0,-2.0,1.0,-3.0,2.0,7.0,1.0
Middlesex,506008,3317,152.54989448296652,2020-03-01,Sunday,1.0,5.0,9.0,12.0,6.0,7.0,0.0
Middlesex,506008,3317,152.54989448296652,2020-03-02,Monday,2.0,-1.0,2.0,-29.0,-7.0,2.0,1.0
Middlesex,506008,3317,152.54989448296652,2020-03-03,Tuesday,0.0,-1.0,4.0,-21.0,-1.0,3.0,0.0
Middlesex,506008,3317,152.54989448296652,2020-03-04,Wednesday,0.0,1.0,2.0,-3.0,0.0,4.0,0.0
Middlesex,506008,3317,152.54989448296652,2020-03-05,Thursday,1.0,6.0,3.0,16.0,0.0,1.0,0.0
Middlesex,506008,3317,152.54989448296652,2020-03-06,Friday,1.0,-1.0,-3.0,-20.0,-5.0,-1.0,2.0
Middlesex,506008,3317,152.54989448296652,2020-03-07,Saturday,0.0,8.0,7.0,56.0,11.0,7.0,-1.0
Middlesex,506008,3317,152.54989448296652,2020-03-08,Sunday,4.0,8.0,5.0,134.0,10.0,7.0,-1.0
Middlesex,506008,3317,152.54989448296652,2020-03-09,Monday,3.0,2.0,0.0,52.0,-2.0,2.0,0.0
Middlesex,506008,3317,152.54989448296652,2020-03-10,Tuesday,4.0,-3.0,1.0,-18.0,-3.0,3.0,1.0
Middlesex,506008,3317,152.54989448296652,2020-03-11,Wednesday,4.0,0.0,4.0,9.0,-4.0,3.0,0.0
Middlesex,506008,3317,152.54989448296652,2020-03-12,Thursday,4.0,5.0,28.0,8.0,-5.0,2.0,0.0
Middlesex,506008,3317,152.54989448296652,2020-03-13,Friday,2.0,-5.0,42.0,-13.0,-12.0,1.0,1.0
Middlesex,506008,3317,152.54989448296652,2020-03-14,Saturday,3.0,-12.0,16.0,3.0,-14.0,0.0,3.0
Middlesex,506008,3317,152.54989448296652,2020-03-15,Sunday,6.0,-15.0,6.0,98.0,-14.0,-5.0,2.0
Middlesex,506008,3317,152.54989448296652,2020-03-16,Monday,10.0,-14.0,23.0,32.0,-37.0,-29.0,8.0
Middlesex,506008,3317,152.54989448296652,2020-03-17,Tuesday,11.0,-34.0,11.0,32.0,-41.0,-37.0,12.0
Middlesex,506008,3317,152.54989448296652,2020-03-18,Wednesday,9.0,-43.0,-5.0,29.0,-50.0,-43.0,15.0
Middlesex,506008,3317,152.54989448296652,2020-03-19,Thursday,10.0,-43.0,-3.0,33.0,-54.0,-47.0,16.0
Middlesex,506008,3317,152.54989448296652,2020-03-20,Friday,10.0,-51.0,-9.0,-28.0,-55.0,-47.0,19.0
Middlesex,506008,3317,152.54989448296652,2020-03-21,Saturday,10.0,-54.0,-16.0,63.0,-49.0,-33.0,12.0
Middlesex,506008,3317,152.54989448296652,2020-03-22,Sunday,13.0,-56.0,-27.0,48.0,-52.0,-37.0,10.0
Middlesex,506008,3317,152.54989448296652,2020-03-23,Monday,11.0,-50.0,-14.0,-38.0,-63.0,-56.0,20.0
Middlesex,506008,3317,152.54989448296652,2020-03-24,Tuesday,12.0,-52.0,-14.0,30.0,-61.0,-57.0,20.0
Middlesex,506008,3317,152.54989448296652,2020-03-25,Wednesday,11.0,-57.0,-24.0,91.0,-62.0,-61.0,22.0
Middlesex,506008,3317,152.54989448296652,2020-03-26,Thursday,8.0,-59.0,-26.0,17.0,-67.0,-62.0,23.0
Middlesex,506008,3317,152.54989448296652,2020-03-27,Friday,10.0,-59.0,-22.0,53.0,-63.0,-59.0,23.0
Middlesex,506008,3317,152.54989448296652,2020-03-28,Saturday,9.0,-65.0,-31.0,-23.0,-62.0,-45.0,15.0
Middlesex,506008,3317,152.54989448296652,2020-03-29,Sunday,3.0,-61.0,-34.0,17.0,-60.0,-44.0,12.0
Middlesex,506008,3317,152.54989448296652,2020-03-30,Monday,9.0,-58.0,-29.0,-26.0,-68.0,-63.0,22.0
Middlesex,506008,3317,152.54989448296652,2020-03-31,Tuesday,9.0,-53.0,-17.0,1.0,-63.0,-62.0,22.0
Middlesex,506008,3317,152.54989448296652,2020-04-01,Wednesday,4.0,-54.0,-21.0,59.0,-63.0,-62.0,22.0
Middlesex,506008,3317,152.54989448296652,2020-04-02,Thursday,8.0,-54.0,-21.0,43.0,-65.0,-62.0,22.0
Middlesex,506008,3317,152.54989448296652,2020-04-03,Friday,9.0,-58.0,-21.0,15.0,-63.0,-60.0,23.0
Middlesex,506008,3317,152.54989448296652,2020-04-04,Saturday,7.0,-60.0,-29.0,33.0,-57.0,-45.0,14.0
Middlesex,506008,3317,152.54989448296652,2020-04-05,Sunday,9.0,-65.0,-37.0,0.0,-61.0,-45.0,13.0
Middlesex,506008,3317,152.54989448296652,2020-04-06,Monday,7.0,-57.0,-25.0,25.0,-64.0,-63.0,22.0
Middlesex,506008,3317,152.54989448296652,2020-04-07,Tuesday,12.0,-60.0,-22.0,-22.0,-66.0,-63.0,23.0
Middlesex,506008,3317,152.54989448296652,2020-04-08,Wednesday,9.0,-56.0,-14.0,24.0,-64.0,-64.0,22.0
Middlesex,506008,3317,152.54989448296652,2020-04-09,Thursday,15.0,-48.0,4.0,-35.0,-64.0,-64.0,22.0
Middlesex,506008,3317,152.54989448296652,2020-04-10,Friday,12.0,-86.0,-81.0,-31.0,-78.0,-85.0,34.0
Middlesex,506008,3317,152.54989448296652,2020-04-11,Saturday,7.0,-57.0,-8.0,23.0,-51.0,-45.0,14.0
Middlesex,506008,3317,152.54989448296652,2020-04-12,Sunday,9.0,-84.0,-83.0,12.0,-65.0,-55.0,14.0
Middlesex,506008,3317,152.54989448296652,2020-04-13,Monday,14.0,-59.0,-24.0,-38.0,-70.0,-69.0,25.0
Middlesex,506008,3317,152.54989448296652,2020-04-14,Tuesday,22.0,-56.0,-14.0,-11.0,-63.0,-63.0,22.0
Middlesex,506008,3317,152.54989448296652,2020-04-15,Wednesday,9.0,-56.0,-21.0,-20.0,-65.0,-63.0,23.0
Middlesex,506008,3317,152.54989448296652,2020-04-16,Thursday,8.0,-57.0,-21.0,-17.0,-67.0,-63.0,24.0
Middlesex,506008,3317,152.54989448296652,2020-04-17,Friday,8.0,-62.0,-26.0,-40.0,-66.0,-61.0,25.0
Middlesex,506008,3317,152.54989448296652,2020-04-18,Saturday,8.0,-61.0,-28.0,30.0,-54.0,-43.0,15.0
Middlesex,506008,3317,152.54989448296652,2020-04-19,Sunday,10.0,-64.0,-38.0,-17.0,-61.0,-44.0,13.0
Middlesex,506008,3317,152.54989448296652,2020-04-20,Monday,7.0,-54.0,-21.0,31.0,-61.0,-62.0,21.0
Middlesex,506008,3317,152.54989448296652,2020-04-21,Tuesday,13.0,-58.0,-25.0,-42.0,-68.0,-62.0,23.0
Middlesex,506008,3317,152.54989448296652,2020-04-22,Wednesday,10.0,-55.0,-18.0,12.0,-64.0,-62.0,23.0
Middlesex,506008,3317,152.54989448296652,2020-04-23,Thursday,4.0,-57.0,-21.0,-43.0,-69.0,-63.0,24.0
Middlesex,506008,3317,152.54989448296652,2020-04-24,Friday,6.0,-59.0,-20.0,23.0,-61.0,-59.0,23.0
Middlesex,506008,3317,152.54989448296652,2020-04-25,Saturday,2.0,-59.0,-25.0,83.0,-52.0,-41.0,13.0
Middlesex,506008,3317,152.54989448296652,2020-04-26,Sunday,1.0,-62.0,-32.0,-12.0,-59.0,-42.0,12.0
Middlesex,506008,3317,152.54989448296652,2020-04-27,Monday,6.0,-52.0,-18.0,74.0,-60.0,-60.0,20.0
Middlesex,506008,3317,152.54989448296652,2020-04-28,Tuesday,5.0,-50.0,-12.0,75.0,-57.0,-61.0,21.0
Middlesex,506008,3317,152.54989448296652,2020-04-29,Wednesday,5.0,-53.0,-20.0,-29.0,-65.0,-61.0,23.0
Middlesex,506008,3317,152.54989448296652,2020-04-30,Thursday,7.0,-48.0,-14.0,-4.0,-63.0,-61.0,22.0
Middlesex,506008,3317,152.54989448296652,2020-05-01,Friday,3.0,-52.0,-14.0,43.0,-59.0,-58.0,22.0
Middlesex,506008,3317,152.54989448296652,2020-05-02,Saturday,3.0,-56.0,-25.0,62.0,-52.0,-38.0,13.0
Middlesex,506008,3317,152.54989448296652,2020-05-03,Sunday,1.0,-52.0,-26.0,126.0,-50.0,-35.0,9.0
Middlesex,506008,3317,152.54989448296652,2020-05-04,Monday,2.0,-48.0,-17.0,19.0,-62.0,-59.0,20.0
Middlesex,506008,3317,152.54989448296652,2020-05-05,Tuesday,3.0,-48.0,-13.0,42.0,-59.0,-58.0,20.0
Middlesex,506008,3317,152.54989448296652,2020-05-06,Wednesday,3.0,-47.0,-11.0,86.0,-59.0,-59.0,20.0
Middlesex,506008,3317,152.54989448296652,2020-05-07,Thursday,4.0,-48.0,-12.0,57.0,-61.0,-58.0,21.0
Middlesex,506008,3317,152.54989448296652,2020-05-08,Friday,3.0,-52.0,-14.0,-6.0,-62.0,-55.0,22.0
Middlesex,506008,3317,152.54989448296652,2020-05-09,Saturday,3.0,-53.0,-14.0,-10.0,-56.0,-37.0,13.0
Middlesex,506008,3317,152.54989448296652,2020-05-10,Sunday,3.0,-45.0,-19.0,17.0,-47.0,-32.0,9.0
Middlesex,506008,3317,152.54989448296652,2020-05-11,Monday,3.0,-49.0,-19.0,-5.0,-64.0,-57.0,20.0
Middlesex,506008,3317,152.54989448296652,2020-05-12,Tuesday,2.0,-46.0,-12.0,66.0,-57.0,-56.0,19.0
Middlesex,506008,3317,152.54989448296652,2020-05-13,Wednesday,3.0,-43.0,-9.0,111.0,-57.0,-55.0,19.0
Middlesex,506008,3317,152.54989448296652,2020-05-14,Thursday,6.0,-46.0,-14.0,-9.0,-64.0,-57.0,21.0
Middlesex,506008,3317,152.54989448296652,2020-05-15,Friday,5.0,-48.0,-11.0,27.0,-59.0,-55.0,21.0
Middlesex,506008,3317,152.54989448296652,2020-05-16,Saturday,3.0,-48.0,-17.0,146.0,-45.0,-32.0,9.0
Middlesex,506008,3317,152.54989448296652,2020-05-17,Sunday,4.0,-46.0,-16.0,0.0,-57.0,-35.0,10.0
